Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S157441891,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-FL,Orange,L298649,Lake Apopka Wildlife Drive,28.6690476,-81.56128,2023-12-29,08:31 AM,eBird - Traveling Count,109,1,2.957,,2,,,,612978393
S137146724,Bald Eagle,Haliaeetus leucocephalus,8271,3,US-OH,Ottawa,L3858424,East Harbor SP--Wetlands Trail,41.5491098,-82.8001005,2023-05-11,05:21 PM,eBird - Traveling Count,101,1,1.7,,2,NY Nest with Young,,,576250331
S137214743,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-OH,Ottawa,L13337247,Ottawa NWR--Stange Prairie,41.6108194,-83.2393654,2023-05-12,10:33 AM,eBird - Traveling Count,39,1,.414,,2,ON Occupied Nest
S138406468,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-OH,Ottawa,L902577,Ottawa NWR--Walking Trail Woodland,41.6116242,-83.2031965,2023-05-07,08:03 AM,eBird - Traveling Count,109,1,2.056,,11,,,"Leaders Choice Van Trip 4A led by Patrick Maurice and John Beaver, List 2 of 2"
S118015381,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-PA,Schuylkill,L1299466,Hawk Mountain Sanctuary--North Lookout,40.6416072,-75.9914862,2022-09-03,10:14 AM,eBird - Stationary Count,120,1,,,2
S151072792,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-PA,Somerset,L129780,Lake Somerset (IBA),40.0282593,-79.0620728,2023-09-27,04:52 PM,eBird - Traveling Count,24,1,.807,,2
S73379920,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-PA,Somerset,L12254732,"Seven Springs Mountain Resort, Champion US-PA 40.01640, -79.29657",40.016395,-79.29657,2020-09-09,10:41 AM,eBird - Traveling Count,58,1,2.105,,2
S86252384,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-PA,Washington,L677216,Canonsburg Lake,40.269883,-80.1315522,2021-04-24,01:32 PM,eBird - Traveling Count,23,1,.376,,2,,,,329804821
S123399318,Bald Eagle,Haliaeetus leucocephalus,8271,4,US-PA,Washington,L13349415,Panhandle Trail--Midway/Bulger Area,40.3749488,-80.3059808,2022-12-03,02:10 PM,eBird - Traveling Count,95,1,5.302,,2,,3 adults and 1 juvenile. The juvenile attempted and failed to lock claws with one of the adults.,,509894531 509894541 509894551
S111899682,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-MI,Wayne,L492304,Pte. Mouillee SGA--HQ (Wayne County),42.0403691,-83.1998062,2022-05-14,08:15 AM,eBird - Traveling Count,44,1,1.687,,14,,,"Point Mouillee Van trip. Both vans. Troy Herrel, Pete Blank, Ryan Steiner, Eliana Fierro"
S109989937,Bald Eagle,Haliaeetus leucocephalus,8271,2,US-MI,Wayne,L492304,Pte. Mouillee SGA--HQ (Wayne County),42.0403691,-83.1998062,2022-05-14,08:27 AM,eBird - Traveling Count,30,1,.323,,2
S123787174,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Allegheny,L21768056,"4754 Liberty Ave, Pittsburgh US-PA 40.46112, -79.94807",40.461124,-79.948068,2022-12-11,10:05 AM,eBird - Casual Observation,,0,,,2,,Distinctive white horizontal banding on tail. Light chest with light brown coloring. On top of Bloomfield Trust Company building (now PNC)
S85809971,Broad-winged Hawk,Buteo platypterus,8383,2,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2021-04-18,10:21 AM,eBird - Traveling Count,75,1,2.844,,1,,"Two different observations. Hawk in distant image was above the parking lot of ""Beloved Tribe"" on Washington Road.",,328183411 328183421 328183431 328183461 328183821
S194067553,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2024-09-05,12:45 PM,eBird - Traveling Count,83,1,2.474,,1,,Soaring over Mayfair Drive. Distinct white band on underside of tail
S133218556,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Allegheny,L630368,Dashields Dam,40.5530399,-80.2133274,2023-04-09,02:52 PM,eBird - Traveling Count,39,1,1.772,,1,,Too small for RTH. No black-white shoulder pattern of RSH. Black-and-white barring on tail. By railroad tracks at top of road.,,555916391 555916401 555916411 555937451
S194275569,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Allegheny,L767166,Deer Lakes Regional Park,40.62151,-79.8177338,2024-09-07,07:37 AM,eBird - Traveling Count,238,1,4.908,,1
S195236441,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2024-09-15,08:14 AM,eBird - Traveling Count,227,1,4.644,,1,,Soaring over dump,EEC to dump along Riverview and Riverview Ext. Stopped at Trough.
S169528207,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Beaver,L30788267,West Picnic,40.493676,-80.422626,2024-04-20,09:44 AM,eBird - Traveling Count,35,1,.731,,10,,,3RBC birding group
S95089865,Broad-winged Hawk,Buteo platypterus,8383,1,US-NJ,Cape May,L109135,Cape Island--Higbee Beach WMA,38.9613889,-74.9608333,2021-09-24,07:36 AM,eBird - Traveling Count,119,1,1.277,,2
S118015381,Broad-winged Hawk,Buteo platypterus,8383,1,US-PA,Schuylkill,L1299466,Hawk Mountain Sanctuary--North Lookout,40.6416072,-75.9914862,2022-09-03,10:14 AM,eBird - Stationary Count,120,1,,,2
S187379239,Broad-winged Hawk,Buteo platypterus,8383,2,US-PA,Westmoreland,L1190280,Forbes SF--Spruce Flats Bog Area (Westmoreland Co.),40.1218789,-79.1749907,2024-07-17,08:29 AM,eBird - Traveling Count,31,1,.451,,1,P Pair in Suitable Habitat
S132805603,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L329082,Beechwood Farms Nature Reserve,40.5434793,-79.9062252,2023-04-05,05:26 PM,eBird - Traveling Count,69,1,2.463,,1,,In woods behind pond shelter,,554043281 554043291
S96877866,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2021-10-30,09:15 AM,eBird - Traveling Count,101,1,2.222,,1,,Sew perched at a distance and then flew overhead. Small hawk. Sound ID’d with Merlin,"Saw a large mixed flock of Carolina Wrens, Tufted Titmice, Golden Crowned Kinglets, and White-breasted Nuthatches."
S163563185,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2024-03-03,09:46 AM,eBird - Traveling Count,44,1,2.274,,1,,Heard calling over Morton Fields,Chartiers Creek to Morton fields
S149456497,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L188881,Harrison Hills County Park,40.652046,-79.70259,2023-09-09,08:01 AM,eBird - Traveling Count,196,1,5.164,,19,,,#NYT
S205251123,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L663551,Moody Rd. Pond,40.4858325,-80.3150368,2024-12-13,12:01 PM,eBird - Stationary Count,7,1,,,1
S149435438,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L27004275,Rachael Carson Shelter,40.648439,-79.698528,2023-09-09,08:12 AM,eBird - Casual Observation,,0,,,1,,,#NYT
S121180077,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L13505461,Thornburg Conservation Park,40.4356805,-80.0804309,2022-10-23,10:45 AM,eBird - Traveling Count,86,1,1.818,,1
S130046495,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2023-03-03,07:52 AM,eBird - Traveling Count,62,1,1.852,,1,,,,541778821
S163442140,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-03-02,09:13 AM,eBird - Traveling Count,119,1,2.771,,1
S167291865,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-04-05,04:34 PM,eBird - Traveling Count,61,1,2.247,,1,,Flying around boardwalk area. Calling,Area was severely flooded after days of rain
S169150500,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-04-18,07:32 AM,eBird - Traveling Count,105,1,3.391,,1,,Flying into hill behind boardwalk. Chased by crow,,617630150
S171671946,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-05-03,08:03 AM,eBird - Traveling Count,73,1,2.722,,1
S169433904,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Beaver,L30788267,West Picnic,40.493676,-80.422626,2024-04-20,09:09 AM,eBird - Stationary Count,34,1,,,2
S144721529,Red-shouldered Hawk,Buteo lineatus,8391,1,US-VA,Franklin,L12197844,730 Dodee Ln,37.032757,-79.678911,2023-07-16,10:06 AM,eBird - Traveling Count,56,1,2.395,,1,,,#NYT,597421651 597421661 597421671 597421681
S165031530,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Huntingdon,L675129,Tussey Mtn. Hawk Watch--main site (Huntingdon Co.),40.7105308,-77.904581,2024-03-16,10:49 AM,eBird - Stationary Count,51,1,,,2
S157618651,Red-shouldered Hawk,Buteo lineatus,8391,1,US-FL,Orange,L1365017,Disney's Port Orleans Resort--Riverside,28.3861937,-81.5369176,2023-12-31,12:58 PM,eBird - Traveling Count,35,1,.633,,2
S157416663,Red-shouldered Hawk,Buteo lineatus,8391,1,US-FL,Orange,L559416,Lake Apopka North Shore--Orange County section (Please consider using more specific locations),28.6893446,-81.5995327,2023-12-29,12:07 PM,eBird - Traveling Count,54,1,6.685,,2
S157411038,Red-shouldered Hawk,Buteo lineatus,8391,1,US-FL,Orange,L3281871,Lake Apopka North Shore--Pump House Area,28.6682,-81.59346,2023-12-29,10:22 AM,eBird - Traveling Count,97,1,4.946,,2,,,,612979276 612979277 612979278
S157441891,Red-shouldered Hawk,Buteo lineatus,8391,1,US-FL,Orange,L298649,Lake Apopka Wildlife Drive,28.6690476,-81.56128,2023-12-29,08:31 AM,eBird - Traveling Count,109,1,2.957,,2
S157149492,Red-shouldered Hawk,Buteo lineatus,8391,1,US-FL,Orange,L299197,Walt Disney World--Animal Kingdom Lodge,28.353637,-81.602756,2023-12-26,09:29 AM,eBird - Stationary Count,21,1,,,2,,,"Also saw 4 large macaws flying freely. 2 scarlet, one blue, one green-yellow. Unsure if they were captive."
S178954687,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Washington,L32752757,Mingo Creek Observatory Fields,40.2111062,-80.0145067,2024-06-02,10:22 AM,eBird - Traveling Count,46,1,.982,,8,H In Appropriate Habitat
S196908112,Red-shouldered Hawk,Buteo lineatus,8391,1,US-PA,Westmoreland,L36924994,"1864 PA-381, Rector US-PA 40.16371, -79.26728",40.16371,-79.267281,2024-09-29,09:12 AM,eBird - Traveling Count,174,1,2.827,,1
S173482351,Swainson's Hawk,Buteo swainsoni,8408,1,US-CO,Adams,L9034845,Rocky Mountain Arsenal NWR--Wildlife Drive,39.8537552,-104.8238524,2024-05-10,02:35 PM,eBird - Traveling Count,91,1,14.557,,2,,,Will need to add in some shorebirds based on photos (sandpipers maybe an avocet) in pond behind bison
S174298177,Swainson's Hawk,Buteo swainsoni,8408,1,US-CO,Douglas,L804151,Chatfield SP--Downstream from Kingfisher Bridge (E),39.523465,-105.078333,2024-05-13,11:05 AM,eBird - Traveling Count,66,1,2.691,,2
S173724953,Swainson's Hawk,Buteo swainsoni,8408,1,US-CO,Douglas,L804164,Chatfield SP--Original Heronry Overlook,39.5318663,-105.075345,2024-05-11,03:53 PM,eBird - Traveling Count,45,1,1.875,,2
S173310807,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-CO,Adams,L2442148,Rocky Mountain Arsenal NWR--Lower Derby Lake,39.8146676,-104.8424435,2024-05-10,02:06 PM,eBird - Traveling Count,27,1,2.654,,2
S173482351,Red-tailed Hawk,Buteo jamaicensis,8410,3,US-CO,Adams,L9034845,Rocky Mountain Arsenal NWR--Wildlife Drive,39.8537552,-104.8238524,2024-05-10,02:35 PM,eBird - Traveling Count,91,1,14.557,,2,,,Will need to add in some shorebirds based on photos (sandpipers maybe an avocet) in pond behind bison
S178705530,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L32698314,"1116 Peermont Ave, Dormont US-PA 40.38671, -80.03927",40.386714,-80.039273,2024-06-01,04:07 PM,eBird - Traveling Count,9,1,.494,,1
S99755604,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L17262351,"32 Fernwood Ave, Pittsburgh US-PA (40.3828,-80.0363)",40.38282,-80.036282,2021-12-31,12:15 PM,eBird - Casual Observation,,0,,,1,,,Red-tailed Hawk high up in tree being mobbed by crows
S108403614,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L18751415,"3235 Latonia Ave, Dormont US-PA 40.38692, -80.03740",40.386925,-80.037404,2022-04-29,05:07 PM,eBird - Casual Observation,,0,,,1
S63285223,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2020-01-11,02:54 PM,eBird - Stationary Count,90,0,,,1,,"Sitting on fence rail, then flew into tree about 40 feet up",,198722221 198893441 198893451 198893461
S63707817,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2020-01-23,02:46 PM,eBird - Stationary Count,20,1,,,1,,Being harassed by a couple Blue Jays
S98321972,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-12-01,11:00 AM,eBird - Casual Observation,,0,,,1,,,"Pair seen soaring hundreds of feet up in sky, circling each other. Moved towards Keystone Oaks High School."
S98524100,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-12-05,05:30 PM,eBird - Casual Observation,,0,,,1
S101831860,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-02-01,09:20 AM,eBird - Casual Observation,,0,,,1,,Light morph high up in trees. Flew off towards Williamsburgh Park
S122131951,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-11-09,01:00 PM,eBird - Casual Observation,,0,,,1,,,Flew over houses and perched high in tree.
S128726630,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-02-18,12:22 PM,eBird - Traveling Count,29,1,.591,,1
S192293349,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-08-21,05:20 PM,eBird - Stationary Count,22,1,,,1
S193326927,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-08-30,07:40 PM,eBird - Stationary Count,34,1,,,2
S199672145,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-10-20,04:24 PM,eBird - Stationary Count,29,1,,,1
S169316530,Red-tailed Hawk,Buteo jamaicensis,8410,3,US-PA,Allegheny,L11704777,Bethel Green,40.3544806,-80.0241915,2024-04-19,11:51 AM,eBird - Traveling Count,58,1,1.608,,2,,,,617618213 617618214 617618215
S82455029,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2021-02-27,03:46 PM,eBird - Traveling Count,65,1,2.042,,2
S123602271,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2022-12-07,12:25 PM,eBird - Traveling Count,25,1,.402,,1,,Being chased by crows,,513824131
S194067553,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2024-09-05,12:45 PM,eBird - Traveling Count,83,1,2.474,,1
S75653103,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2020-10-31,01:36 PM,eBird - Traveling Count,131,1,5.191,,2
S84200000,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2021-03-27,11:57 AM,eBird - Traveling Count,102,1,4.042,,2
S86354253,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2021-04-25,01:43 PM,eBird - Traveling Count,84,1,2.815,,2,,,,330545861
S163555249,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2024-03-03,08:39 AM,eBird - Traveling Count,66,1,2.188,,1
S104238825,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L1136752,Duck Hollow,40.4144763,-79.9163854,2022-03-05,02:39 PM,eBird - Traveling Count,90,1,5.062,,1,,Pair circling by Glenwood Bridge
S130248596,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L1136752,Duck Hollow,40.4144763,-79.9163854,2023-03-05,01:41 PM,eBird - Stationary Count,63,1,,,1,,,,543044001 543044011 543044021 543044111 543044121 543044131 543044141
S170146464,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L1136752,Duck Hollow,40.4144763,-79.9163854,2024-04-24,05:08 PM,eBird - Traveling Count,110,1,1.803,,1
S166702629,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L868804,Fall Run Park,40.5370251,-79.9444199,2024-03-31,01:48 PM,eBird - Traveling Count,96,1,4.029,,2
S133212141,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L23491326,Flaugherty Run,40.557335,-80.218753,2023-04-09,01:59 PM,eBird - Traveling Count,47,1,.251,,1
S150120175,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L190706,Frick Park,40.4307,-79.9134,2023-09-17,07:27 AM,eBird - Traveling Count,210,1,2.253,,16,,,"Three Rivers Birding Club walk!    Route:  Met at Frick Environmental Center entrance. Walked to Riverview Extension via vernal pools trail. Climbed Riverview Extension and went through Whispering Pines to Upper Riverview. Set off on the Upper Riverview loop (being careful of the uneven boards at the start of the boardwalk). Took a short dip onto Trench Trail to the meadow, then came back onto Upper Riverview, up the final hill to the overlook/slag heaps. Came back via Dog Park trail and Riverview Extension.",608952114 608952115 608952116 608952117 608952118 608952119 608952120 608952121 608952122
S170831189,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L190706,Frick Park,40.4307,-79.9134,2024-04-28,07:48 AM,eBird - Traveling Count,191,1,3.166,,45,,Soaring,3RBC outing - FEC to Falls Ravine to Riverview extension to Upper Riverview-dump down to Lower Riverview to Trough (smaller group) to Nature Trail (track stopped) to S Clayton to Clayton meadows along deer exclosure and back via meadow trail to FEC
S117138697,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2022-08-17,07:45 PM,eBird - Casual Observation,,0,,,1
S127086912,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2023-01-28,10:33 AM,eBird - Traveling Count,10,1,.262,,1
S141231177,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2023-06-11,11:21 AM,eBird - Traveling Count,23,1,1.173,,1,,,#NYT,583931061 583931071
S169216483,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2024-04-18,05:06 PM,eBird - Traveling Count,23,1,.811,,1,,,,617634240
S169219395,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L9109348,Frick Park--Clayton East (Monitoring),40.437014,-79.901824,2024-04-18,05:31 PM,eBird - Traveling Count,25,1,1.043,,1
S170751375,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L9109348,Frick Park--Clayton East (Monitoring),40.437014,-79.901824,2024-04-28,10:44 AM,eBird - Stationary Count,68,1,,,7
S72886550,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2096944,Gilfillan Park,40.3449128,-80.0640571,2020-08-27,06:23 PM,eBird - Traveling Count,33,1,2.52,,1,,Bird was perched in a tree looking for prey in an open field,,258463071 258463081
S75500357,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2096944,Gilfillan Park,40.3449128,-80.0640571,2020-10-27,05:41 PM,eBird - Traveling Count,30,1,1.831,,2
S116805125,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L5940072,Hilltop Park,40.3899262,-80.10943,2022-08-12,04:08 PM,eBird - Traveling Count,93,1,4.03,,2
S128995185,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L22705334,"Lake Shore Dr, Allison Park US-PA 40.59590, -80.00891",40.595904,-80.008911,2023-02-19,03:21 PM,eBird - Traveling Count,23,1,1.389,,1
S163383033,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L29214079,Morton Fields,40.328878,-80.096015,2024-03-01,05:44 PM,eBird - Traveling Count,29,1,1.122,,2,,,Walked from Morton Fields to Beech Valley Trail looking for Barred Owl and American Woodcock.
S82566342,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L13881117,Mt. Lebanon,40.3849567,-80.0326178,2020-02-28,03:30 PM,eBird - Casual Observation,,0,,,2
S128196833,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L662833,North Park,40.6079579,-80.0154877,2023-02-12,02:32 PM,eBird - Traveling Count,29,1,1.158,,2
S170571210,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L31011986,North Park Mound,40.595801,-79.996574,2024-04-27,02:13 PM,eBird - Traveling Count,12,1,.203,,1
S153808276,Red-tailed Hawk,Buteo jamaicensis,8410,3,US-PA,Allegheny,L1012077,North Park--Gold Star Mothers Wetland,40.593458,-80.0043297,2023-11-05,10:04 AM,eBird - Traveling Count,50,1,1.437,,1
S132597960,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L1130760,North Park--North Park Lake,40.5966189,-79.9981499,2023-04-02,06:30 AM,eBird - Traveling Count,45,0,.805,,2
S190198602,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2125413,Peters Creek,40.2852381,-79.9362619,2024-08-04,09:32 AM,eBird - Traveling Count,133,1,2.993,,1
S153748171,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L2605318,Sharpsburg Marina,40.4932822,-79.9295926,2023-11-04,04:10 PM,eBird - Traveling Count,41,1,.462,,1
S70169526,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L1161823,South Park,40.3135668,-79.9990082,2020-06-07,01:05 PM,eBird - Traveling Count,77,1,2.181,,2,,,,241726661 241726711
S151620930,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L13505461,Thornburg Conservation Park,40.4356805,-80.0804309,2023-10-07,10:02 AM,eBird - Traveling Count,101,1,3.513,,1,,,,609705563 609705564
S104318543,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L3499702,Three Rivers Heritage Trail--Hays,40.3948563,-79.9392107,2022-03-06,02:22 PM,eBird - Traveling Count,52,1,2.374,,1
S123463418,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L11243588,Williamsburg Park,40.38328,-80.033383,2022-12-04,04:30 PM,eBird - Traveling Count,20,1,.284,,1,,,,510181731
S135434276,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L11243588,Williamsburg Park,40.38328,-80.033383,2023-04-29,12:57 PM,eBird - Traveling Count,51,1,1.345,,1
S191221000,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L11243588,Williamsburg Park,40.38328,-80.033383,2024-08-12,03:35 PM,eBird - Traveling Count,32,1,.614,,1
S90511590,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2021-06-20,04:12 PM,eBird - Traveling Count,60,1,1.915,,2
S95483777,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2021-10-02,11:32 AM,eBird - Traveling Count,67,1,1.113,,2,,,,374725121
S130046495,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2023-03-03,07:52 AM,eBird - Traveling Count,62,1,1.852,,1,,,,541849191 541849201 541849211 541849221 541849231
S132756867,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2023-04-05,07:57 AM,eBird - Traveling Count,57,1,1.633,,1,,First seen behind holding ponds across Chartiers Creek. Then seen hunting frogs at bottom of hill near entrance to WFP,Originally reported a Black-and-white Warbler. This was a misidentification. Photos show it was another Yellow-rumped Warbler.,554609581 554609591 554609601 554609611 554609621 554609631
S160633230,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-02-04,12:15 PM,eBird - Traveling Count,46,1,2.477,,2
S161264063,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-02-11,03:47 PM,eBird - Traveling Count,68,1,2.079,,2
S163442140,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-03-02,09:13 AM,eBird - Traveling Count,119,1,2.771,,1,,,,615614430
S167291865,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-04-05,04:34 PM,eBird - Traveling Count,61,1,2.247,,1,,By the old swimming pool,Area was severely flooded after days of rain,617153303
S170289133,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-04-25,05:32 PM,eBird - Traveling Count,92,1,1.887,,2,,,,618187718 618187719 618187720 618187721 618187722
S171671946,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-05-03,08:03 AM,eBird - Traveling Count,73,1,2.722,,1
S190896890,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-PA,Allegheny,L907532,Wingfield Pines,40.339369,-80.1108214,2024-08-10,09:36 AM,eBird - Traveling Count,138,1,4.029,,1
S175121197,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-CO,Arapahoe,L4616583,Cherry Creek SP--Wetlands Preserve,39.628069,-104.8396325,2024-05-17,10:21 AM,eBird - Traveling Count,69,1,2.44,,2
